,YEAR,COUNTRY,WHOSIS_000001,WHOSIS_000002,WHOSIS_000007,WHOSIS_000015,life_expectancy,SEX_BTSX,SEX_FMLE,SEX_MLE
2074,2019,RUS,78.00386,67.52747,16.65732,22.18986,46.0946275,0,1,0
2075,2019,RUS,68.17734,60.69772,12.76915,16.79601,39.610054999999996,0,0,1
2076,2019,RWA,69.10349,60.20512,13.60351,18.01651,40.2321575,1,0,0
2077,2019,RWA,71.24305,61.40834,14.39649,19.16222,41.552524999999996,0,1,0
2078,2019,RWA,66.8829,58.95878,12.65682,16.64739,38.7864725,0,0,1
2079,2019,SAU,74.31111,64.01756,14.0397,19.90048,43.0672125,1,0,0
2080,2019,SAU,76.14821,64.363,14.38164,20.77164,43.9161225,0,1,0
2081,2019,SAU,73.106,63.78002,13.80134,19.25123,42.4846475,0,0,1
2082,2019,SDN,69.14727,59.91311,13.64021,18.64272,40.3358275,1,0,0
2083,2019,SDN,70.7551,60.28026,13.96424,19.41363,41.1033075,0,1,0
2084,2019,SDN,67.55361,59.56124,13.29689,17.82932,39.560265,0,0,1
2085,2019,SEN,68.57918,59.36618,13.14389,18.14969,39.809734999999996,1,0,0
2086,2019,SEN,70.14394,59.90139,13.54211,18.9193,40.626685,0,1,0
2087,2019,SEN,66.82092,58.78988,12.64269,17.17935,38.85821,0,0,1
2088,2019,SGP,83.22195,73.55164,19.95232,25.53751,50.565855,1,0,0
2089,2019,SGP,85.45309,74.71589,21.04946,27.21556,52.10850000000001,0,1,0
2090,2019,SGP,81.04722,72.39244,18.80689,23.77733,49.005970000000005,0,0,1
2091,2019,SLB,65.24883,57.75931,11.7776,15.47393,37.5649175,1,0,0
2092,2019,SLB,67.86839,59.13772,12.18553,16.27722,38.867215,0,1,0
2093,2019,SLB,62.87004,56.50758,11.38773,14.71196,36.369327500000004,0,0,1
2094,2019,SLE,60.7705,52.91975,12.60846,16.98831,35.821754999999996,1,0,0
2095,2019,SLE,61.90173,53.29234,12.80249,17.4352,36.357940000000006,0,1,0
2096,2019,SLE,59.59659,52.51905,12.36541,16.43238,35.2283575,0,0,1
2097,2019,SLV,75.033,64.87102,16.38455,22.11801,44.601645,1,0,0
2098,2019,SLV,79.12917,67.82384,17.4374,23.56601,46.989105,0,1,0
2099,2019,SLV,70.57839,61.64946,15.1349,20.42207,41.94620499999999,0,0,1
2100,2019,SOM,56.46892,49.71736,11.17951,14.53767,32.975865,1,0,0
2101,2019,SOM,59.22458,51.30873,12.1502,16.01247,34.673995,0,1,0
2102,2019,SOM,54.00606,48.31541,10.31116,13.22384,31.4641175,0,0,1
2103,2019,SRB,75.87003,66.87982,14.89843,19.57878,44.30676499999999,1,0,0
2104,2019,SRB,78.27786,68.39077,16.01687,21.09773,45.9458075,0,1,0
2105,2019,SRB,73.46343,65.36143,13.68337,17.92823,42.609115,0,0,1
2106,2019,SSD,62.79444,53.65878,12.66407,17.78704,36.7260825,1,0,0
2107,2019,SSD,64.84216,54.47077,13.14231,18.93336,37.84715,0,1,0
2108,2019,SSD,60.82513,52.87735,12.16852,16.6105,35.620375,0,0,1
2109,2019,STP,70.41647,61.59507,13.14652,17.73318,40.72281,1,0,0
2110,2019,STP,71.99387,62.21237,13.67156,18.63359,41.6278475,0,1,0
2111,2019,STP,68.78915,60.94401,12.55192,16.71759,39.7506675,0,0,1
2112,2019,SUR,71.48003,62.39134,14.05085,18.46066,41.59572,1,0,0
2113,2019,SUR,74.63403,64.16093,15.41732,20.45307,43.6663375,0,1,0
2114,2019,SUR,68.49753,60.71859,12.61132,16.3692,39.54916,0,0,1
2115,2019,SVK,78.23097,68.53625,16.56847,21.813,46.2871725,1,0,0
2116,2019,SVK,81.4355,70.75694,18.20654,23.92891,48.5819725,0,1,0
2117,2019,SVK,74.84261,66.16124,14.59708,19.26573,43.716665,0,0,1
2118,2019,SVN,81.30905,70.73966,17.82787,23.81517,48.422937499999996,1,0,0
2119,2019,SVN,84.0631,72.47844,19.15359,25.64095,50.33402,0,1,0
2120,2019,SVN,78.58624,69.01398,16.40527,21.83624,46.4604325,0,0,1
2121,2019,SWE,82.40387,71.91155,18.863,24.5028,49.420305000000006,1,0,0
2122,2019,SWE,83.9655,72.10718,19.37028,25.59384,50.2592,0,1,0
2123,2019,SWE,80.82676,71.69113,18.33096,23.34136,48.5475525,0,0,1
2124,2019,SWZ,57.72837,50.05663,10.98041,15.10315,33.46714,1,0,0
2125,2019,SWZ,63.18209,53.84827,12.85597,17.70819,36.89863,0,1,0
2126,2019,SWZ,53.35522,47.07142,9.04317,12.41015,30.469990000000003,0,0,1
2127,2019,SYC,73.34014,64.00773,14.07134,19.49893,42.729535,1,0,0
2128,2019,SYC,77.14537,66.43469,15.41287,21.50758,45.1251275,0,1,0
2129,2019,SYC,69.97926,61.86362,12.72846,17.47302,40.511089999999996,0,0,1
2130,2019,SYR,72.67168,62.8663,13.93914,18.71783,42.0487375,1,0,0
2131,2019,SYR,74.25684,63.31588,14.16137,19.27552,42.7524025,0,1,0
2132,2019,SYR,71.18203,62.48154,13.76955,18.22222,41.413835,0,0,1
2133,2019,TCD,59.63255,52.01738,12.25852,16.54072,35.1122925,1,0,0
2134,2019,TCD,61.34304,52.76278,12.67918,17.33852,36.030879999999996,0,1,0
2135,2019,TCD,57.95362,51.28403,11.80476,15.68063,34.18076,0,0,1
2136,2019,TGO,64.27029,56.18783,12.77662,17.03233,37.566767500000005,1,0,0
2137,2019,TGO,67.22852,57.8015,13.79877,18.64655,39.368835,0,1,0
2138,2019,TGO,61.51863,54.69634,11.76692,15.44295,35.85621,0,0,1
2139,2019,THA,77.6988,68.25786,17.95613,23.57134,46.8710325,1,0,0
2140,2019,THA,81.0434,70.60172,18.80095,24.83812,48.821047500000006,0,1,0
2141,2019,THA,74.36266,65.92535,16.98818,22.11696,44.8482875,0,0,1
2142,2019,TJK,69.50127,62.00672,12.72761,16.12224,40.08946,1,0,0
2143,2019,TJK,71.54912,63.19184,13.42208,17.18522,41.337064999999996,0,1,0
2144,2019,TJK,67.57883,60.90513,12.06178,15.1002,38.911485,0,0,1
2145,2019,TKM,69.74881,62.11162,14.72295,18.74197,41.331337500000004,1,0,0
2146,2019,TKM,72.96837,64.26633,15.64758,20.11186,43.248535,0,1,0
2147,2019,TKM,66.48119,59.9263,13.59409,17.06974,39.26783,0,0,1
2148,2019,TLS,69.62458,60.88545,13.17046,17.90071,40.3953,1,0,0
2149,2019,TLS,71.4107,62.02797,13.82907,18.87363,41.5353425,0,1,0
2150,2019,TLS,67.92676,59.8033,12.5096,16.9195,39.28979,0,0,1
2151,2019,TON,72.57066,64.01026,14.46401,19.02919,42.51853,1,0,0
2152,2019,TON,75.60913,65.50594,15.72261,21.16432,44.5005,0,1,0
2153,2019,TON,69.80632,62.68032,13.27929,17.03993,40.701465,0,0,1
2154,2019,TTO,76.12728,66.2278,17.23903,22.72192,45.5790075,1,0,0
2155,2019,TTO,79.92052,68.60966,18.88093,25.01046,48.1053925,0,1,0
2156,2019,TTO,72.54385,63.9816,15.57293,20.40614,43.12613,0,0,1
2157,2019,TUN,77.03745,66.89014,15.99281,21.53583,45.3640575,1,0,0
2158,2019,TUN,79.1881,67.69368,16.78157,22.82146,46.621202499999995,0,1,0
2159,2019,TUN,74.87583,66.08925,15.14713,20.15968,44.0679725,0,0,1
2160,2019,TUR,78.62457,68.4146,16.60355,22.03041,46.4182825,1,0,0
2161,2019,TUR,80.67479,68.95506,17.31047,23.24466,47.546245000000006,0,1,0
2162,2019,TUR,76.44344,67.80547,15.78934,20.61017,45.162105000000004,0,0,1
2163,2019,TZA,67.34418,58.46004,13.37236,18.1565,39.33327,1,0,0
2164,2019,TZA,69.25912,59.25729,13.89228,19.06387,40.368140000000004,0,1,0
2165,2019,TZA,65.37194,57.62463,12.74107,17.05616,38.19845,0,0,1
2166,2019,UGA,66.69038,58.20736,13.39797,17.69996,38.9989175,1,0,0
2167,2019,UGA,70.09615,60.353,14.57304,19.37504,41.099307499999995,0,1,0
2168,2019,UGA,63.24249,56.04528,11.97462,15.67116,36.73338749999999,0,0,1
2169,2019,UKR,73.01635,64.30415,14.968,19.4935,42.9455,1,0,0
2170,2019,UKR,77.81106,67.83824,16.65644,21.73228,46.009505,0,1,0
2171,2019,UKR,67.99895,60.599,12.65792,16.42862,39.421122499999996,0,0,1
2172,2019,URY,77.0994,67.50924,16.63884,21.6683,45.728944999999996,1,0,0
2173,2019,URY,80.55956,69.51044,18.15688,23.95554,48.045604999999995,0,1,0
2174,2019,URY,73.47769,65.40122,14.86028,18.98192,43.180277499999995,0,0,1
2175,2019,USA,78.49568,66.11826,16.35181,23.13398,46.024932500000006,1,0,0
2176,2019,USA,80.72668,67.02427,17.0558,24.38056,47.2968275,0,1,0
2177,2019,USA,76.28124,65.21423,15.59422,21.78413,44.718455000000006,0,0,1
2178,2019,UZB,73.00793,64.68004,14.514,18.63536,42.7093325,1,0,0
2179,2019,UZB,75.21384,65.79825,15.27962,19.80528,44.0242475,0,1,0
2180,2019,UZB,70.76344,63.53616,13.65819,17.32741,41.321299999999994,0,0,1
2181,2019,VCT,73.21834,63.96999,15.90795,20.87124,43.49188,1,0,0
2182,2019,VCT,75.32427,65.13959,16.43848,21.63444,44.634195000000005,0,1,0
2183,2019,VCT,71.32362,62.93076,15.41625,20.16405,42.45867,0,0,1
2184,2019,VEN,73.94636,64.43692,16.29109,21.69348,44.0919625,1,0,0
2185,2019,VEN,78.16525,67.10264,17.50199,23.59788,46.59194,0,1,0
2186,2019,VEN,69.91373,61.89024,15.00601,19.67468,41.621165,0,0,1
2187,2019,VNM,73.74126,65.29554,14.75753,19.60033,43.348665,1,0,0
2188,2019,VNM,78.10517,68.28378,16.4022,22.02781,46.204739999999994,0,1,0
2189,2019,VNM,69.56166,62.42881,12.90551,16.88175,40.444432500000005,0,0,1
2190,2019,VUT,65.3064,57.82642,11.9413,15.67681,37.687732499999996,1,0,0
2191,2019,VUT,68.32056,59.4415,12.41074,16.67093,39.2109325,0,1,0
2192,2019,VUT,62.65745,56.39222,11.53446,14.8333,36.3543575,0,0,1
2193,2019,WSM,70.45068,62.13014,13.40152,17.85573,40.959517500000004,1,0,0
2194,2019,WSM,71.8475,62.51302,13.49084,18.31938,41.542685,0,1,0
2195,2019,WSM,69.15868,61.79495,13.32714,17.35428,40.4087625,0,0,1
2196,2019,YEM,66.63147,57.53111,13.26553,17.77337,38.80037,1,0,0
2197,2019,YEM,68.92004,58.17025,13.72519,18.71472,39.88255,0,1,0
2198,2019,YEM,64.41312,56.90595,12.77636,16.77037,37.71645000000001,0,0,1
2199,2019,ZAF,65.25417,56.15329,13.8575,19.12211,38.5967675,1,0,0
2200,2019,ZAF,68.28989,57.69447,14.772,20.52139,40.3194375,0,1,0
2201,2019,ZAF,62.20109,54.58585,12.69391,17.34433,36.706295,0,0,1
2202,2019,ZMB,62.4529,54.40409,12.58347,16.53152,36.492995,1,0,0
2203,2019,ZMB,65.36993,56.31194,13.6557,18.04779,38.34634,0,1,0
2204,2019,ZMB,59.53606,52.49771,11.27271,14.6803,34.496695,0,0,1
2205,2019,ZWE,60.68252,53.06544,11.48429,15.55015,35.1956,1,0,0
2206,2019,ZWE,63.60674,54.80482,12.43903,16.98877,36.95984,0,1,0
2207,2019,ZWE,57.51101,51.20607,10.18165,13.58761,33.121585,0,0,1
